PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00078,Ashdown Park,41,0,3,0,0
HS00079,Aspindale Park - Residential,36,1,1,0,0
HS00079,Aspindale Park - Residential,37,0,1,0,0
HS00079,Aspindale Park - Residential,38,2,3,0,0
HS00079,Aspindale Park - Residential,39,1,4,0,0
HS00079,Aspindale Park - Residential,39,1,4,0,0
HS00079,Aspindale Park - Residential,40,0,4,0,0
HS00079,Aspindale Park - Residential,41,0,4,0,0
HS00080,Avondale - Milton Park,36,0,0,0.030231901,0.030231901
HS00080,Avondale - Milton Park,37,1,1,0,0.030231901
HS00080,Avondale - Milton Park,38,1,2,0.090695702,0.120927602
HS00080,Avondale - Milton Park,39,0,2,0.090695702,0.211623304
HS00080,Avondale - Milton Park,39,0,2,0.090695702,0.211623304
HS00080,Avondale - Milton Park,40,0,2,0.030231901,0.241855204
HS00080,Avondale - Milton Park,41,0,2,0,0.241855204
HS00081,Avondale - Avondale,36,0,0,0.030231901,0.030231901
HS00081,Avondale - Avondale,37,0,0,0,0.030231901
HS00081,Avondale - Avondale,38,2,2,0.090695702,0.120927602
HS00081,Avondale - Avondale,39,3,5,0.090695702,0.211623304
HS00081,Avondale - Avondale,39,3,5,0.090695702,0.211623304
HS00081,Avondale - Avondale,40,0,5,0.030231901,0.241855204
HS00081,Avondale - Avondale,41,0,5,0,0.241855204
HS00083,Avondale - Kensington,36,0,0,0.030231901,0.030231901
HS00083,Avondale - Kensington,37,0,0,0,0.030231901
HS00083,Avondale - Kensington,38,1,1,0.090695702,0.120927602
HS00083,Avondale - Kensington,39,0,1,0.090695702,0.211623304
HS00083,Avondale - Kensington,39,0,1,0.090695702,0.211623304
HS00083,Avondale - Kensington,40,0,1,0.030231901,0.241855204
HS00083,Avondale - Kensington,41,0,1,0,0.241855204
HS00085,Belvedere - Belvedere South,36,0,0,0.121191672,0.121191672
HS00085,Belvedere - Belvedere South,37,1,1,0.121191672,0.242383344
HS00085,Belvedere - Belvedere South,38,0,1,0.242383344,0.484766689
HS00085,Belvedere - Belvedere South,39,1,2,0.161588896,0.646355585
HS00085,Belvedere - Belvedere South,39,1,2,0.161588896,0.646355585
HS00085,Belvedere - Belvedere South,40,0,2,0.040397224,0.686752809
HS00085,Belvedere - Belvedere South,41,0,2,0.161588896,0.848341705
HS00093,Borrowdale - Borrowdale,36,0,0,0,0
HS00093,Borrowdale - Borrowdale,37,1,1,0.135406902,0.135406902
HS00093,Borrowdale - Borrowdale,38,9,10,0.270813804,0.406220706
HS00093,Borrowdale - Borrowdale,39,2,12,0.108325522,0.514546228
HS00093,Borrowdale - Borrowdale,39,2,12,0.108325522,0.514546228
HS00093,Borrowdale - Borrowdale,40,0,12,0,0.514546228
HS00093,Borrowdale - Borrowdale,41,2,14,0.054162761,0.568708989
HS00101,Borrowdale - Brook,36,0,0,0,0
HS00101,Borrowdale - Brook,37,1,1,0.135406902,0.135406902
HS00101,Borrowdale - Brook,38,1,2,0.270813804,0.406220706
HS00101,Borrowdale - Brook,39,0,2,0.108325522,0.514546228
HS00101,Borrowdale - Brook,39,0,2,0.108325522,0.514546228
HS00101,Borrowdale - Brook,40,0,2,0,0.514546228
HS00101,Borrowdale - Brook,41,0,2,0.054162761,0.568708989
HS00103,Braeside,36,1,1,0,0
HS00103,Braeside,37,0,1,0,0
HS00103,Braeside,38,3,4,0,0
HS00103,Braeside,39,1,5,0,0
HS00103,Braeside,39,1,5,0,0
HS00103,Braeside,40,0,5,0,0
HS00103,Braeside,41,2,7,0,0
HS00104,Caledonia,36,5,5,0,0
HS00104,Caledonia,37,0,5,0,0
HS00104,Caledonia,38,14,19,0,0
HS00104,Caledonia,39,1,20,0,0
HS00104,Caledonia,39,1,20,0,0
HS00104,Caledonia,40,1,21,0,0
HS00104,Caledonia,41,1,22,0,0
HS00105,Chadcombe,36,0,0,0,0
HS00105,Chadcombe,37,2,2,0,0
HS00105,Chadcombe,38,0,2,0,0
HS00105,Chadcombe,39,0,2,0,0
HS00105,Chadcombe,39,0,2,0,0
HS00105,Chadcombe,40,0,2,0,0
HS00105,Chadcombe,41,0,2,0,0
HS00106,Chikurubi,36,1,1,0,0
HS00106,Chikurubi,37,0,1,0,0
HS00106,Chikurubi,38,3,4,0,0
HS00106,Chikurubi,39,0,4,0,0
HS00106,Chikurubi,39,0,4,0,0
HS00106,Chikurubi,40,1,5,0,0
HS00106,Chikurubi,41,0,5,0,0
HS00109,Cranborne Park,36,2,2,0,0
HS00109,Cranborne Park,37,1,3,0,0
HS00109,Cranborne Park,38,6,9,0,0
HS00109,Cranborne Park,39,0,9,0,0
HS00109,Cranborne Park,39,0,9,0,0
HS00109,Cranborne Park,40,2,11,0,0
HS00109,Cranborne Park,41,0,11,0,0
HS00114,Dzivaresekwa - 4,36,0,0,0.050869121,0.050869121
HS00114,Dzivaresekwa - 4,37,0,0,0.063586402,0.114455523
HS00114,Dzivaresekwa - 4,38,2,2,0.127172803,0.241628326
HS00114,Dzivaresekwa - 4,39,2,4,0.114455523,0.356083849
HS00114,Dzivaresekwa - 4,39,2,4,0.114455523,0.356083849
HS00114,Dzivaresekwa - 4,40,0,4,0,0.356083849
HS00114,Dzivaresekwa - 4,41,0,4,0,0.356083849
HS00115,Dzivaresekwa - 3,36,2,2,0.050869121,0.050869121
HS00115,Dzivaresekwa - 3,37,2,4,0.063586402,0.114455523
HS00115,Dzivaresekwa - 3,38,1,5,0.127172803,0.241628326
HS00115,Dzivaresekwa - 3,39,0,5,0.114455523,0.356083849
HS00115,Dzivaresekwa - 3,39,0,5,0.114455523,0.356083849
HS00115,Dzivaresekwa - 3,40,0,5,0,0.356083849
HS00115,Dzivaresekwa - 3,41,0,5,0,0.356083849
HS00116,Dzivaresekwa - 1,36,0,0,0.050869121,0.050869121
HS00116,Dzivaresekwa - 1,37,0,0,0.063586402,0.114455523
HS00116,Dzivaresekwa - 1,38,1,1,0.127172803,0.241628326
HS00116,Dzivaresekwa - 1,39,2,3,0.114455523,0.356083849
HS00116,Dzivaresekwa - 1,39,2,3,0.114455523,0.356083849
HS00116,Dzivaresekwa - 1,40,0,3,0,0.356083849
HS00116,Dzivaresekwa - 1,41,0,3,0,0.356083849
HS00117,Dzivaresekwa - 2,36,0,0,0.050869121,0.050869121
HS00117,Dzivaresekwa - 2,37,1,1,0.063586402,0.114455523
HS00117,Dzivaresekwa - 2,38,6,7,0.127172803,0.241628326
HS00117,Dzivaresekwa - 2,39,1,8,0.114455523,0.356083849
HS00117,Dzivaresekwa - 2,39,1,8,0.114455523,0.356083849
HS00117,Dzivaresekwa - 2,40,1,9,0,0.356083849
HS00117,Dzivaresekwa - 2,41,0,9,0,0.356083849
HS00118,Dzivaresekwa Ext.,36,1,1,0,0
HS00118,Dzivaresekwa Ext.,37,3,4,0,0
HS00118,Dzivaresekwa Ext.,38,8,12,0,0
HS00118,Dzivaresekwa Ext.,39,4,16,0,0
HS00118,Dzivaresekwa Ext.,39,4,16,0,0
HS00118,Dzivaresekwa Ext.,40,2,18,0,0
HS00118,Dzivaresekwa Ext.,41,1,19,0,0
HS00119,Eastlea,36,1,1,0,0
HS00119,Eastlea,37,2,3,0,0
HS00119,Eastlea,38,2,5,0,0
HS00119,Eastlea,39,1,6,0,0
HS00119,Eastlea,39,1,6,0,0
HS00119,Eastlea,40,0,6,0,0
HS00119,Eastlea,41,1,7,0,0
HS00121,Eyecourt,36,0,0,0,0
HS00121,Eyecourt,37,1,1,0,0
HS00121,Eyecourt,38,1,2,0,0
HS00121,Eyecourt,39,1,3,0,0
HS00121,Eyecourt,39,1,3,0,0
HS00121,Eyecourt,40,1,4,0,0
HS00121,Eyecourt,41,0,4,0,0
HS00122,Glaudina,36,0,0,0,0
HS00122,Glaudina,37,0,0,0,0
HS00122,Glaudina,38,2,2,0,0
HS00122,Glaudina,39,0,2,0,0
HS00122,Glaudina,39,0,2,0,0
HS00122,Glaudina,40,0,2,0,0
HS00122,Glaudina,41,0,2,0,0
HS00123,Glen Lorne - Glen Lorne,36,0,0,0,0
HS00123,Glen Lorne - Glen Lorne,37,1,1,0,0
HS00123,Glen Lorne - Glen Lorne,38,0,1,0,0
HS00123,Glen Lorne - Glen Lorne,39,0,1,0,0
HS00123,Glen Lorne - Glen Lorne,39,0,1,0,0
HS00123,Glen Lorne - Glen Lorne,40,0,1,0,0
HS00123,Glen Lorne - Glen Lorne,41,0,1,0,0
HS00124,Glen Lorne - Glenwood,36,0,0,0,0
HS00124,Glen Lorne - Glenwood,37,0,0,0,0
HS00124,Glen Lorne - Glenwood,38,0,0,0,0
HS00124,Glen Lorne - Glenwood,39,1,1,0,0
HS00124,Glen Lorne - Glenwood,39,1,1,0,0
HS00124,Glen Lorne - Glenwood,40,1,2,0,0
HS00124,Glen Lorne - Glenwood,41,0,2,0,0
HS00127,Good Hope,36,0,0,0,0
HS00127,Good Hope,37,0,0,0,0
HS00127,Good Hope,38,2,2,0,0
HS00127,Good Hope,39,3,5,0,0
HS00127,Good Hope,39,3,5,0,0
HS00127,Good Hope,40,0,5,0,0
HS00127,Good Hope,41,0,5,0,0
HS00128,Graniteside,36,0,0,0,0
HS00128,Graniteside,37,0,0,0,0
HS00128,Graniteside,38,1,1,0,0
HS00128,Graniteside,39,0,1,0,0
HS00128,Graniteside,39,0,1,0,0
HS00128,Graniteside,40,0,1,0,0
HS00128,Graniteside,41,0,1,0,0
HS00129,Greendale - Greendale,36,1,1,0.018489389,0.018489389
HS00129,Greendale - Greendale,37,0,1,0,0.018489389
HS00129,Greendale - Greendale,38,0,1,0.092446944,0.110936332
HS00129,Greendale - Greendale,39,1,2,0.14791511,0.258851442
HS00129,Greendale - Greendale,39,1,2,0.14791511,0.258851442
HS00129,Greendale - Greendale,40,0,2,0.018489389,0.277340831
HS00129,Greendale - Greendale,41,0,2,0,0.277340831
HS00132,Greendale - Greengrove,36,0,0,0.018489389,0.018489389
HS00132,Greendale - Greengrove,37,0,0,0,0.018489389
HS00132,Greendale - Greengrove,38,0,0,0.092446944,0.110936332
HS00132,Greendale - Greengrove,39,3,3,0.14791511,0.258851442
HS00132,Greendale - Greengrove,39,3,3,0.14791511,0.258851442
HS00132,Greendale - Greengrove,40,0,3,0.018489389,0.277340831
HS00132,Greendale - Greengrove,41,0,3,0,0.277340831
HS00135,Greendale - Rhodesville,36,0,0,0.018489389,0.018489389
HS00135,Greendale - Rhodesville,37,1,1,0,0.018489389
HS00135,Greendale - Rhodesville,38,0,1,0.092446944,0.110936332
HS00135,Greendale - Rhodesville,39,1,2,0.14791511,0.258851442
HS00135,Greendale - Rhodesville,39,1,2,0.14791511,0.258851442
HS00135,Greendale - Rhodesville,40,0,2,0.018489389,0.277340831
HS00135,Greendale - Rhodesville,41,0,2,0,0.277340831
HS00136,Gunhill,36,0,0,0,0
HS00136,Gunhill,37,1,1,0,0
HS00136,Gunhill,38,0,1,0,0
HS00136,Gunhill,39,1,2,0,0
HS00136,Gunhill,39,1,2,0,0
HS00136,Gunhill,40,0,2,0,0
HS00136,Gunhill,41,0,2,0,0
HS00138,Hatcliffe - 1,36,0,0,0,0
HS00138,Hatcliffe - 1,37,3,3,0.097914981,0.097914981
HS00138,Hatcliffe - 1,38,2,5,0.176246966,0.274161948
HS00138,Hatcliffe - 1,39,1,6,0.15666397,0.430825918
HS00138,Hatcliffe - 1,39,1,6,0.15666397,0.430825918
HS00138,Hatcliffe - 1,40,0,6,0.039165993,0.46999191
HS00138,Hatcliffe - 1,41,0,6,0,0.46999191
HS00139,Hatcliffe - 2 (Ext.),36,0,0,0,0
HS00139,Hatcliffe - 2 (Ext.),37,2,2,0.097914981,0.097914981
HS00139,Hatcliffe - 2 (Ext.),38,2,4,0.176246966,0.274161948
HS00139,Hatcliffe - 2 (Ext.),39,3,7,0.15666397,0.430825918
HS00139,Hatcliffe - 2 (Ext.),39,3,7,0.15666397,0.430825918
HS00139,Hatcliffe - 2 (Ext.),40,1,8,0.039165993,0.46999191
HS00139,Hatcliffe - 2 (Ext.),41,0,8,0,0.46999191
HS00140,Hatfield - Hatfield,36,4,4,0.079617267,0.079617267
HS00140,Hatfield - Hatfield,37,1,5,0.019904317,0.099521584
HS00140,Hatfield - Hatfield,38,14,19,0.318469069,0.417990653
HS00140,Hatfield - Hatfield,39,4,23,0.099521584,0.517512237
HS00140,Hatfield - Hatfield,39,4,23,0.099521584,0.517512237
HS00140,Hatfield - Hatfield,40,5,28,0.099521584,0.617033822
HS00140,Hatfield - Hatfield,41,1,29,0.019904317,0.636938138
HS00141,Highlands - Newlands,36,0,0,0.042721741,0.042721741
HS00141,Highlands - Newlands,37,0,0,0.042721741,0.085443482
HS00141,Highlands - Newlands,38,0,0,0.299052185,0.384495667
HS00141,Highlands - Newlands,39,0,0,0.085443482,0.469939149
HS00141,Highlands - Newlands,39,0,0,0.085443482,0.469939149
HS00141,Highlands - Newlands,40,2,2,0.085443482,0.55538263
HS00141,Highlands - Newlands,41,0,2,0,0.55538263
HS00142,Highlands - Highlands,36,0,0,0.042721741,0.042721741
HS00142,Highlands - Highlands,37,1,1,0.042721741,0.085443482
HS00142,Highlands - Highlands,38,4,5,0.299052185,0.384495667
HS00142,Highlands - Highlands,39,1,6,0.085443482,0.469939149
HS00142,Highlands - Highlands,39,1,6,0.085443482,0.469939149
HS00142,Highlands - Highlands,40,0,6,0.085443482,0.55538263
HS00142,Highlands - Highlands,41,0,6,0,0.55538263
HS00143,Hillside,36,0,0,0,0
HS00143,Hillside,37,5,5,0,0
HS00143,Hillside,38,0,5,0,0
HS00143,Hillside,39,0,5,0,0
HS00143,Hillside,39,0,5,0,0
HS00143,Hillside,40,0,5,0,0
HS00143,Hillside,41,0,5,0,0
HS00144,Hopely,36,11,11,0,0
HS00144,Hopely,37,14,25,0,0
HS00144,Hopely,38,22,47,0,0
HS00144,Hopely,39,14,61,0,0
HS00144,Hopely,39,14,61,0,0
HS00144,Hopely,40,5,66,0,0
HS00144,Hopely,41,5,71,0,0
HS00147,Mabelreign - Sunridge,36,0,0,0.057167993,0.057167993
HS00147,Mabelreign - Sunridge,37,1,1,0.057167993,0.114335986
HS00147,Mabelreign - Sunridge,38,0,1,0.152447982,0.266783968
HS00147,Mabelreign - Sunridge,39,0,1,0.095279989,0.362063957
HS00147,Mabelreign - Sunridge,39,0,1,0.095279989,0.362063957
HS00147,Mabelreign - Sunridge,40,0,1,0.019055998,0.381119955
HS00147,Mabelreign - Sunridge,41,0,1,0.019055998,0.400175952
HS00150,Mabelreign - Mabelreign,36,0,0,0.057167993,0.057167993
HS00150,Mabelreign - Mabelreign,37,2,2,0.057167993,0.114335986
HS00150,Mabelreign - Mabelreign,38,7,9,0.152447982,0.266783968
HS00150,Mabelreign - Mabelreign,39,3,12,0.095279989,0.362063957
HS00150,Mabelreign - Mabelreign,39,3,12,0.095279989,0.362063957
HS00150,Mabelreign - Mabelreign,40,1,13,0.019055998,0.381119955
HS00150,Mabelreign - Mabelreign,41,0,13,0.019055998,0.400175952
HS00152,Mabelreign - Strathaven,36,1,1,0.057167993,0.057167993
HS00152,Mabelreign - Strathaven,37,0,1,0.057167993,0.114335986
HS00152,Mabelreign - Strathaven,38,0,1,0.152447982,0.266783968
HS00152,Mabelreign - Strathaven,39,0,1,0.095279989,0.362063957
HS00152,Mabelreign - Strathaven,39,0,1,0.095279989,0.362063957
HS00152,Mabelreign - Strathaven,40,0,1,0.019055998,0.381119955
HS00152,Mabelreign - Strathaven,41,0,1,0.019055998,0.400175952
HS00155,Mabelreign - Greencroft,36,0,0,0.057167993,0.057167993
HS00155,Mabelreign - Greencroft,37,0,0,0.057167993,0.114335986
HS00155,Mabelreign - Greencroft,38,0,0,0.152447982,0.266783968
HS00155,Mabelreign - Greencroft,39,1,1,0.095279989,0.362063957
HS00155,Mabelreign - Greencroft,39,1,1,0.095279989,0.362063957
HS00155,Mabelreign - Greencroft,40,0,1,0.019055998,0.381119955
HS00155,Mabelreign - Greencroft,41,0,1,0.019055998,0.400175952
HS00157,Mabvuku - New Mabvuku,36,1,1,0.080406699,0.080406699
HS00157,Mabvuku - New Mabvuku,37,0,1,0.020101675,0.100508374
HS00157,Mabvuku - New Mabvuku,38,2,3,0.160813398,0.261321772
HS00157,Mabvuku - New Mabvuku,39,0,3,0.020101675,0.281423447
HS00157,Mabvuku - New Mabvuku,39,0,3,0.020101675,0.281423447
HS00157,Mabvuku - New Mabvuku,40,0,3,0.020101675,0.301525122
HS00157,Mabvuku - New Mabvuku,41,0,3,0.020101675,0.321626797
HS00158,Mabvuku - Old Mabvuku,36,0,0,0.080406699,0.080406699
HS00158,Mabvuku - Old Mabvuku,37,0,0,0.020101675,0.100508374
HS00158,Mabvuku - Old Mabvuku,38,2,2,0.160813398,0.261321772
HS00158,Mabvuku - Old Mabvuku,39,1,3,0.020101675,0.281423447
HS00158,Mabvuku - Old Mabvuku,39,1,3,0.020101675,0.281423447
HS00158,Mabvuku - Old Mabvuku,40,0,3,0.020101675,0.301525122
HS00158,Mabvuku - Old Mabvuku,41,0,3,0.020101675,0.321626797
HS00159,Mabvuku,36,3,3,0.080406699,0.080406699
HS00159,Mabvuku,37,1,4,0.020101675,0.100508374
HS00159,Mabvuku,38,4,8,0.160813398,0.261321772
HS00159,Mabvuku,39,0,8,0.020101675,0.281423447
HS00159,Mabvuku,39,0,8,0.020101675,0.281423447
HS00159,Mabvuku,40,1,9,0.020101675,0.301525122
HS00159,Mabvuku,41,1,10,0.020101675,0.321626797
HS00160,Mandara,36,0,0,0,0
HS00160,Mandara,37,0,0,0,0
HS00160,Mandara,38,2,2,0,0
HS00160,Mandara,39,0,2,0,0
HS00160,Mandara,39,0,2,0,0
HS00160,Mandara,40,0,2,0,0
HS00160,Mandara,41,0,2,0,0
HS00161,Manresa,36,0,0,0,0
HS00161,Manresa,37,0,0,0,0
HS00161,Manresa,38,1,1,0,0
HS00161,Manresa,39,0,1,0,0
HS00161,Manresa,39,0,1,0,0
HS00161,Manresa,40,0,1,0,0
HS00161,Manresa,41,0,1,0,0
HS00162,Marlborough - Avonlea,36,0,0,0.015890399,0.015890399
HS00162,Marlborough - Avonlea,37,0,0,0.031780798,0.047671197
HS00162,Marlborough - Avonlea,38,1,1,0.222465585,0.270136782
HS00162,Marlborough - Avonlea,39,0,1,0.111232792,0.381369574
HS00162,Marlborough - Avonlea,39,0,1,0.111232792,0.381369574
HS00162,Marlborough - Avonlea,40,0,1,0.015890399,0.397259973
HS00162,Marlborough - Avonlea,41,0,1,0.015890399,0.413150372
HS00163,Marlborough - New Marlborough,36,0,0,0.015890399,0.015890399
HS00163,Marlborough - New Marlborough,37,0,0,0.031780798,0.047671197
HS00163,Marlborough - New Marlborough,38,0,0,0.222465585,0.270136782
HS00163,Marlborough - New Marlborough,39,2,2,0.111232792,0.381369574
HS00163,Marlborough - New Marlborough,39,2,2,0.111232792,0.381369574
HS00163,Marlborough - New Marlborough,40,0,2,0.015890399,0.397259973
HS00163,Marlborough - New Marlborough,41,0,2,0.015890399,0.413150372
HS00168,Marlborough - Marlborough,36,1,1,0.015890399,0.015890399
HS00168,Marlborough - Marlborough,37,2,3,0.031780798,0.047671197
HS00168,Marlborough - Marlborough,38,13,16,0.222465585,0.270136782
HS00168,Marlborough - Marlborough,39,4,20,0.111232792,0.381369574
HS00168,Marlborough - Marlborough,39,4,20,0.111232792,0.381369574
HS00168,Marlborough - Marlborough,40,1,21,0.015890399,0.397259973
HS00168,Marlborough - Marlborough,41,1,22,0.015890399,0.413150372
HS00170,Mbare - Ardbennie,36,1,1,0.319560827,0.319560827
HS00170,Mbare - Ardbennie,37,1,2,0.650140992,0.969701818
HS00170,Mbare - Ardbennie,38,9,11,1.785132893,2.754834711
HS00170,Mbare - Ardbennie,39,3,14,0.716257025,3.471091736
HS00170,Mbare - Ardbennie,39,3,14,0.716257025,3.471091736
HS00170,Mbare - Ardbennie,40,0,14,0.253444793,3.72453653
HS00170,Mbare - Ardbennie,41,1,15,0.198348099,3.922884629
HS00171,Mount Pleasant - Groombridge,36,0,0,0.033619998,0.033619998
HS00171,Mount Pleasant - Groombridge,37,0,0,0,0.033619998
HS00171,Mount Pleasant - Groombridge,38,1,1,0.134479991,0.168099989
HS00171,Mount Pleasant - Groombridge,39,0,1,0.033619998,0.201719987
HS00171,Mount Pleasant - Groombridge,39,0,1,0.033619998,0.201719987
HS00171,Mount Pleasant - Groombridge,40,0,1,0,0.201719987
HS00171,Mount Pleasant - Groombridge,41,0,1,0.033619998,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,36,1,1,0.033619998,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,37,0,1,0,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,38,3,4,0.134479991,0.168099989
HS00172,Mount Pleasant - Mount Pleasant,39,1,5,0.033619998,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,39,1,5,0.033619998,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,40,0,5,0,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,41,1,6,0.033619998,0.235339985
HS00173,Mount Pleasant - Vainona,36,0,0,0.033619998,0.033619998
HS00173,Mount Pleasant - Vainona,37,1,1,0,0.033619998
HS00173,Mount Pleasant - Vainona,38,1,2,0.134479991,0.168099989
HS00173,Mount Pleasant - Vainona,39,1,3,0.033619998,0.201719987
HS00173,Mount Pleasant - Vainona,39,1,3,0.033619998,0.201719987
HS00173,Mount Pleasant - Vainona,40,0,3,0,0.201719987
HS00173,Mount Pleasant - Vainona,41,0,3,0.033619998,0.235339985
HS00178,Msasa - Msasa Park,36,1,1,0,0
HS00178,Msasa - Msasa Park,37,1,2,0,0
HS00178,Msasa - Msasa Park,38,7,9,0,0
HS00178,Msasa - Msasa Park,39,1,10,0,0
HS00178,Msasa - Msasa Park,39,1,10,0,0
HS00178,Msasa - Msasa Park,40,0,10,0,0
HS00178,Msasa - Msasa Park,41,0,10,0,0
HS00182,New Settlement,36,7,7,0,0
HS00182,New Settlement,37,18,25,0,0
HS00182,New Settlement,38,10,35,0,0
HS00182,New Settlement,39,4,39,0,0
HS00182,New Settlement,39,4,39,0,0
HS00182,New Settlement,40,3,42,0,0
HS00182,New Settlement,41,3,45,0,0
HS00184,Queensdale,36,1,1,0,0
HS00184,Queensdale,37,1,2,0,0
HS00184,Queensdale,38,3,5,0,0
HS00184,Queensdale,39,0,5,0,0
HS00184,Queensdale,39,0,5,0,0
HS00184,Queensdale,40,0,5,0,0
HS00184,Queensdale,41,0,5,0,0
HS00185,Rock View,36,1,1,0,0
HS00185,Rock View,37,0,1,0,0
HS00185,Rock View,38,1,2,0,0
HS00185,Rock View,39,0,2,0,0
HS00185,Rock View,39,0,2,0,0
HS00185,Rock View,40,0,2,0,0
HS00185,Rock View,41,0,2,0,0
HS00186,St.Martins,36,0,0,0,0
HS00186,St.Martins,37,0,0,0,0
HS00186,St.Martins,38,2,2,0,0
HS00186,St.Martins,39,0,2,0,0
HS00186,St.Martins,39,0,2,0,0
HS00186,St.Martins,40,0,2,0,0
HS00186,St.Martins,41,0,2,0,0
HS00188,Sunningdale - Sunningdale,36,1,1,0.040285427,0.040285427
HS00188,Sunningdale - Sunningdale,37,5,6,0.201427135,0.241712562
HS00188,Sunningdale - Sunningdale,38,12,18,0.483425124,0.725137686
HS00188,Sunningdale - Sunningdale,39,7,25,0.281997989,1.007135675
HS00188,Sunningdale - Sunningdale,39,7,25,0.281997989,1.007135675
HS00188,Sunningdale - Sunningdale,40,2,27,0.080570854,1.087706529
HS00188,Sunningdale - Sunningdale,41,0,27,0,1.087706529
HS00190,Tafara - New Tafara,36,0,0,0,0
HS00190,Tafara - New Tafara,37,1,1,0.036776616,0.036776616
HS00190,Tafara - New Tafara,38,7,8,0.404542771,0.441319386
HS00190,Tafara - New Tafara,39,3,11,0.183883078,0.625202464
HS00190,Tafara - New Tafara,39,3,11,0.183883078,0.625202464
HS00190,Tafara - New Tafara,40,1,12,0.073553231,0.698755695
HS00190,Tafara - New Tafara,41,2,14,0.073553231,0.772308926
HS00191,Tafara - Old Tafara,36,0,0,0,0
HS00191,Tafara - Old Tafara,37,0,0,0.036776616,0.036776616
HS00191,Tafara - Old Tafara,38,3,3,0.404542771,0.441319386
HS00191,Tafara - Old Tafara,39,1,4,0.183883078,0.625202464
HS00191,Tafara - Old Tafara,39,1,4,0.183883078,0.625202464
HS00191,Tafara - Old Tafara,40,1,5,0.073553231,0.698755695
HS00191,Tafara - Old Tafara,41,0,5,0.073553231,0.772308926
HS00193,Tynwald - Tynwald,36,0,0,0,0
HS00193,Tynwald - Tynwald,37,5,5,0,0
HS00193,Tynwald - Tynwald,38,6,11,0,0
HS00193,Tynwald - Tynwald,39,5,16,0,0
HS00193,Tynwald - Tynwald,39,5,16,0,0
HS00193,Tynwald - Tynwald,40,0,16,0,0
HS00193,Tynwald - Tynwald,41,1,17,0,0
HS00194,Tynwald - South,36,2,2,0,0
HS00194,Tynwald - South,37,2,4,0,0
HS00194,Tynwald - South,38,2,6,0,0
HS00194,Tynwald - South,39,0,6,0,0
HS00194,Tynwald - South,39,0,6,0,0
HS00194,Tynwald - South,40,0,6,0,0
HS00194,Tynwald - South,41,0,6,0,0
HS00195,Tynwald - North,36,0,0,0,0
HS00195,Tynwald - North,37,1,1,0,0
HS00195,Tynwald - North,38,4,5,0,0
HS00195,Tynwald - North,39,0,5,0,0
HS00195,Tynwald - North,39,0,5,0,0
HS00195,Tynwald - North,40,0,5,0,0
HS00195,Tynwald - North,41,0,5,0,0
HS00198,Waterfalls - Prospect,36,0,0,0.222149044,0.222149044
HS00198,Waterfalls - Prospect,37,0,0,0.29157062,0.513719664
HS00198,Waterfalls - Prospect,38,3,3,0.874711861,1.388431526
HS00198,Waterfalls - Prospect,39,0,3,0.416529458,1.804960983
HS00198,Waterfalls - Prospect,39,0,3,0.416529458,1.804960983
HS00198,Waterfalls - Prospect,40,0,3,0.124958837,1.929919821
HS00198,Waterfalls - Prospect,41,0,3,0.138843153,2.068762973
HS00199,Waterfalls - Park Town,36,0,0,0.222149044,0.222149044
HS00199,Waterfalls - Park Town,37,1,1,0.29157062,0.513719664
HS00199,Waterfalls - Park Town,38,5,6,0.874711861,1.388431526
HS00199,Waterfalls - Park Town,39,2,8,0.416529458,1.804960983
HS00199,Waterfalls - Park Town,39,2,8,0.416529458,1.804960983
HS00199,Waterfalls - Park Town,40,0,8,0.124958837,1.929919821
HS00199,Waterfalls - Park Town,41,1,9,0.138843153,2.068762973
HS00200,Waterfalls - Houghton Park,36,1,1,0.222149044,0.222149044
HS00200,Waterfalls - Houghton Park,37,1,2,0.29157062,0.513719664
HS00200,Waterfalls - Houghton Park,38,4,6,0.874711861,1.388431526
HS00200,Waterfalls - Houghton Park,39,5,11,0.416529458,1.804960983
HS00200,Waterfalls - Houghton Park,39,5,11,0.416529458,1.804960983
HS00200,Waterfalls - Houghton Park,40,1,12,0.124958837,1.929919821
HS00200,Waterfalls - Houghton Park,41,3,15,0.138843153,2.068762973
HS00201,Waterfalls - Retreat,36,1,1,0.222149044,0.222149044
HS00201,Waterfalls - Retreat,37,6,7,0.29157062,0.513719664
HS00201,Waterfalls - Retreat,38,16,23,0.874711861,1.388431526
HS00201,Waterfalls - Retreat,39,6,29,0.416529458,1.804960983
HS00201,Waterfalls - Retreat,39,6,29,0.416529458,1.804960983
HS00201,Waterfalls - Retreat,40,2,31,0.124958837,1.929919821
HS00201,Waterfalls - Retreat,41,0,31,0.138843153,2.068762973
HS00203,Waterfalls - Mainway Meadows,36,3,3,0.222149044,0.222149044
HS00203,Waterfalls - Mainway Meadows,37,1,4,0.29157062,0.513719664
HS00203,Waterfalls - Mainway Meadows,38,11,15,0.874711861,1.388431526
