PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00139,Hatcliffe - 2 (Ext.),36,0,10,0,0
HS00139,Hatcliffe - 2 (Ext.),37,2,10,0.097914981,0.097914981
HS00139,Hatcliffe - 2 (Ext.),38,3,10,0.176246966,0.274161948
HS00139,Hatcliffe - 2 (Ext.),39,4,10,0.15666397,0.430825918
HS00139,Hatcliffe - 2 (Ext.),40,1,10,0.039165993,0.46999191
HS00140,Hatfield - Hatfield,36,4,26,0.079617267,0.079617267
HS00140,Hatfield - Hatfield,37,1,26,0.019904317,0.099521584
HS00140,Hatfield - Hatfield,38,14,26,0.318469069,0.417990653
HS00140,Hatfield - Hatfield,39,4,26,0.079617267,0.497607921
HS00140,Hatfield - Hatfield,40,3,26,0.099521584,0.597129505
HS00142,Highlands - Highlands,36,0,6,0.042721741,0.042721741
HS00142,Highlands - Highlands,37,1,6,0.042721741,0.085443482
HS00142,Highlands - Highlands,38,4,6,0.299052185,0.384495667
HS00142,Highlands - Highlands,39,1,6,0.085443482,0.469939149
HS00142,Highlands - Highlands,40,0,6,0.085443482,0.55538263
HS00143,Hillside,36,0,5,0,0
HS00143,Hillside,37,5,5,0,0
HS00143,Hillside,38,0,5,0,0
HS00143,Hillside,39,0,5,0,0
HS00143,Hillside,40,0,5,0,0
HS00144,Hopely,36,11,64,0,0
HS00144,Hopely,37,14,64,0,0
HS00144,Hopely,38,22,64,0,0
HS00144,Hopely,39,14,64,0,0
HS00144,Hopely,40,3,64,0,0
HS00147,Mabelreign - Sunridge,36,0,1,0.076223991,0.076223991
HS00147,Mabelreign - Sunridge,37,1,1,0.038111995,0.114335986
HS00147,Mabelreign - Sunridge,38,0,1,0.152447982,0.266783968
HS00147,Mabelreign - Sunridge,39,0,1,0.095279989,0.362063957
HS00147,Mabelreign - Sunridge,40,0,1,0.019055998,0.381119955
HS00150,Mabelreign - Mabelreign,36,0,13,0.076223991,0.076223991
HS00150,Mabelreign - Mabelreign,37,2,13,0.038111995,0.114335986
HS00150,Mabelreign - Mabelreign,38,7,13,0.152447982,0.266783968
HS00150,Mabelreign - Mabelreign,39,3,13,0.095279989,0.362063957
HS00150,Mabelreign - Mabelreign,40,1,13,0.019055998,0.381119955
HS00152,Mabelreign - Strathaven,36,1,1,0.076223991,0.076223991
HS00152,Mabelreign - Strathaven,37,0,1,0.038111995,0.114335986
HS00152,Mabelreign - Strathaven,38,0,1,0.152447982,0.266783968
HS00152,Mabelreign - Strathaven,39,0,1,0.095279989,0.362063957
HS00152,Mabelreign - Strathaven,40,0,1,0.019055998,0.381119955
HS00155,Mabelreign - Greencroft,36,0,1,0.076223991,0.076223991
HS00155,Mabelreign - Greencroft,37,0,1,0.038111995,0.114335986
HS00155,Mabelreign - Greencroft,38,0,1,0.152447982,0.266783968
HS00155,Mabelreign - Greencroft,39,1,1,0.095279989,0.362063957
HS00155,Mabelreign - Greencroft,40,0,1,0.019055998,0.381119955
HS00157,Mabvuku - New Mabvuku,36,1,3,0.080406699,0.080406699
HS00157,Mabvuku - New Mabvuku,37,0,3,0.020101675,0.100508374
HS00157,Mabvuku - New Mabvuku,38,2,3,0.160813398,0.261321772
HS00157,Mabvuku - New Mabvuku,39,0,3,0.020101675,0.281423447
HS00157,Mabvuku - New Mabvuku,40,0,3,0.020101675,0.301525122
HS00158,Mabvuku - Old Mabvuku,36,0,3,0.080406699,0.080406699
HS00158,Mabvuku - Old Mabvuku,37,0,3,0.020101675,0.100508374
HS00158,Mabvuku - Old Mabvuku,38,2,3,0.160813398,0.261321772
HS00158,Mabvuku - Old Mabvuku,39,1,3,0.020101675,0.281423447
HS00158,Mabvuku - Old Mabvuku,40,0,3,0.020101675,0.301525122
HS00159,Mabvuku,36,3,9,0.080406699,0.080406699
HS00159,Mabvuku,37,1,9,0.020101675,0.100508374
HS00159,Mabvuku,38,4,9,0.160813398,0.261321772
HS00159,Mabvuku,39,0,9,0.020101675,0.281423447
HS00159,Mabvuku,40,1,9,0.020101675,0.301525122
HS00160,Mandara,36,0,2,0,0
HS00160,Mandara,37,0,2,0,0
HS00160,Mandara,38,2,2,0,0
HS00160,Mandara,39,0,2,0,0
HS00160,Mandara,40,0,2,0,0
HS00161,Manresa,36,0,1,0,0
HS00161,Manresa,37,0,1,0,0
HS00161,Manresa,38,1,1,0,0
HS00161,Manresa,39,0,1,0,0
HS00161,Manresa,40,0,1,0,0
HS00162,Marlborough - Avonlea,36,0,1,0.015890399,0.015890399
HS00162,Marlborough - Avonlea,37,0,1,0.031780798,0.047671197
HS00162,Marlborough - Avonlea,38,1,1,0.222465585,0.270136782
HS00162,Marlborough - Avonlea,39,0,1,0.111232792,0.381369574
HS00162,Marlborough - Avonlea,40,0,1,0.015890399,0.397259973
HS00163,Marlborough - New Marlborough,36,0,2,0.015890399,0.015890399
HS00163,Marlborough - New Marlborough,37,0,2,0.031780798,0.047671197
HS00163,Marlborough - New Marlborough,38,0,2,0.222465585,0.270136782
HS00163,Marlborough - New Marlborough,39,2,2,0.111232792,0.381369574
HS00163,Marlborough - New Marlborough,40,0,2,0.015890399,0.397259973
HS00168,Marlborough - Marlborough,36,1,22,0.015890399,0.015890399
HS00168,Marlborough - Marlborough,37,2,22,0.031780798,0.047671197
HS00168,Marlborough - Marlborough,38,13,22,0.222465585,0.270136782
HS00168,Marlborough - Marlborough,39,5,22,0.111232792,0.381369574
HS00168,Marlborough - Marlborough,40,1,22,0.015890399,0.397259973
HS00170,Mbare - Ardbennie,36,1,13,0.319560827,0.319560827
HS00170,Mbare - Ardbennie,37,0,13,0.650140992,0.969701818
HS00170,Mbare - Ardbennie,38,9,13,1.785132893,2.754834711
HS00170,Mbare - Ardbennie,39,3,13,0.716257025,3.471091736
HS00170,Mbare - Ardbennie,40,0,13,0.242425455,3.713517191
HS00171,Mount Pleasant - Groombridge,36,0,1,0.033619998,0.033619998
HS00171,Mount Pleasant - Groombridge,37,0,1,0,0.033619998
HS00171,Mount Pleasant - Groombridge,38,1,1,0.168099989,0.201719987
HS00171,Mount Pleasant - Groombridge,39,0,1,0.033619998,0.235339985
HS00171,Mount Pleasant - Groombridge,40,0,1,0,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,36,1,5,0.033619998,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,37,0,5,0,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,38,3,5,0.168099989,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,39,1,5,0.033619998,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,40,0,5,0,0.235339985
HS00173,Mount Pleasant - Vainona,36,0,3,0.033619998,0.033619998
HS00173,Mount Pleasant - Vainona,37,1,3,0,0.033619998
HS00173,Mount Pleasant - Vainona,38,1,3,0.168099989,0.201719987
HS00173,Mount Pleasant - Vainona,39,1,3,0.033619998,0.235339985
HS00173,Mount Pleasant - Vainona,40,0,3,0,0.235339985
HS00178,Msasa - Msasa Park,36,1,10,0,0
HS00178,Msasa - Msasa Park,37,1,10,0,0
HS00178,Msasa - Msasa Park,38,7,10,0,0
HS00178,Msasa - Msasa Park,39,1,10,0,0
HS00178,Msasa - Msasa Park,40,0,10,0,0
HS00182,New Settlement,36,7,40,0,0
HS00182,New Settlement,37,18,40,0,0
HS00182,New Settlement,38,10,40,0,0
HS00182,New Settlement,39,4,40,0,0
HS00182,New Settlement,40,1,40,0,0
HS00184,Queensdale,36,1,5,0,0
HS00184,Queensdale,37,1,5,0,0
HS00184,Queensdale,38,3,5,0,0
HS00184,Queensdale,39,0,5,0,0
HS00184,Queensdale,40,0,5,0,0
HS00185,Rock View,36,1,2,0,0
HS00185,Rock View,37,0,2,0,0
HS00185,Rock View,38,1,2,0,0
HS00185,Rock View,39,0,2,0,0
HS00185,Rock View,40,0,2,0,0
HS00186,St.Martins,36,0,2,0,0
HS00186,St.Martins,37,0,2,0,0
HS00186,St.Martins,38,2,2,0,0
HS00186,St.Martins,39,0,2,0,0
HS00186,St.Martins,40,0,2,0,0
HS00188,Sunningdale - Sunningdale,36,1,27,0.040285427,0.040285427
HS00188,Sunningdale - Sunningdale,37,5,27,0.201427135,0.241712562
HS00188,Sunningdale - Sunningdale,38,12,27,0.483425124,0.725137686
HS00188,Sunningdale - Sunningdale,39,7,27,0.281997989,1.007135675
HS00188,Sunningdale - Sunningdale,40,2,27,0.080570854,1.087706529
HS00190,Tafara - New Tafara,36,0,12,0,0
HS00190,Tafara - New Tafara,37,1,12,0.036776616,0.036776616
HS00190,Tafara - New Tafara,38,7,12,0.404542771,0.441319386
HS00190,Tafara - New Tafara,39,3,12,0.183883078,0.625202464
HS00190,Tafara - New Tafara,40,1,12,0.073553231,0.698755695
HS00191,Tafara - Old Tafara,36,0,5,0,0
HS00191,Tafara - Old Tafara,37,0,5,0.036776616,0.036776616
HS00191,Tafara - Old Tafara,38,3,5,0.404542771,0.441319386
HS00191,Tafara - Old Tafara,39,1,5,0.183883078,0.625202464
HS00191,Tafara - Old Tafara,40,1,5,0.073553231,0.698755695
HS00193,Tynwald - Tynwald,36,0,17,0,0
HS00193,Tynwald - Tynwald,37,5,17,0,0
HS00193,Tynwald - Tynwald,38,7,17,0,0
HS00193,Tynwald - Tynwald,39,5,17,0,0
HS00193,Tynwald - Tynwald,40,0,17,0,0
HS00194,Tynwald - South,36,2,6,0,0
HS00194,Tynwald - South,37,2,6,0,0
HS00194,Tynwald - South,38,2,6,0,0
HS00194,Tynwald - South,39,0,6,0,0
HS00194,Tynwald - South,40,0,6,0,0
HS00195,Tynwald - North,36,0,5,0,0
HS00195,Tynwald - North,37,1,5,0,0
HS00195,Tynwald - North,38,4,5,0,0
HS00195,Tynwald - North,39,0,5,0,0
HS00195,Tynwald - North,40,0,5,0,0
HS00198,Waterfalls - Prospect,36,0,3,0.236033359,0.236033359
HS00198,Waterfalls - Prospect,37,0,3,0.277686305,0.513719664
HS00198,Waterfalls - Prospect,38,3,3,0.902480492,1.416200156
HS00198,Waterfalls - Prospect,39,0,3,0.430413773,1.846613929
HS00198,Waterfalls - Prospect,40,0,3,0.138843153,1.985457082
HS00199,Waterfalls - Park Town,36,0,7,0.236033359,0.236033359
HS00199,Waterfalls - Park Town,37,1,7,0.277686305,0.513719664
HS00199,Waterfalls - Park Town,38,4,7,0.902480492,1.416200156
HS00199,Waterfalls - Park Town,39,2,7,0.430413773,1.846613929
HS00199,Waterfalls - Park Town,40,0,7,0.138843153,1.985457082
HS00200,Waterfalls - Houghton Park,36,1,12,0.236033359,0.236033359
HS00200,Waterfalls - Houghton Park,37,1,12,0.277686305,0.513719664
HS00200,Waterfalls - Houghton Park,38,4,12,0.902480492,1.416200156
HS00200,Waterfalls - Houghton Park,39,5,12,0.430413773,1.846613929
HS00200,Waterfalls - Houghton Park,40,1,12,0.138843153,1.985457082
HS00201,Waterfalls - Retreat,36,1,31,0.236033359,0.236033359
HS00201,Waterfalls - Retreat,37,6,31,0.277686305,0.513719664
HS00201,Waterfalls - Retreat,38,16,31,0.902480492,1.416200156
HS00201,Waterfalls - Retreat,39,6,31,0.430413773,1.846613929
HS00201,Waterfalls - Retreat,40,2,31,0.138843153,1.985457082
HS00203,Waterfalls - Mainway Meadows,36,3,20,0.236033359,0.236033359
HS00203,Waterfalls - Mainway Meadows,37,1,20,0.277686305,0.513719664
HS00203,Waterfalls - Mainway Meadows,38,11,20,0.902480492,1.416200156
HS00203,Waterfalls - Mainway Meadows,39,3,20,0.430413773,1.846613929
HS00203,Waterfalls - Mainway Meadows,40,2,20,0.138843153,1.985457082
HS00205,Westgate,36,0,6,0,0
HS00205,Westgate,37,1,6,0,0
HS00205,Westgate,38,3,6,0,0
HS00205,Westgate,39,2,6,0,0
HS00205,Westgate,40,0,6,0,0
HS00206,Westlea,36,2,16,0,0
HS00206,Westlea,37,3,16,0,0
HS00206,Westlea,38,5,16,0,0
HS00206,Westlea,39,5,16,0,0
HS00206,Westlea,40,1,16,0,0
HS00207,Southlea Park,36,5,48,0,0
HS00207,Southlea Park,37,6,48,0,0
HS00207,Southlea Park,38,25,48,0,0
HS00207,Southlea Park,39,8,48,0,0
HS00207,Southlea Park,40,4,48,0,0
HS00211,Southlands,36,5,18,0,0
HS00211,Southlands,37,3,18,0,0
HS00211,Southlands,38,8,18,0,0
HS00211,Southlands,39,0,18,0,0
HS00211,Southlands,40,2,18,0,0
HS00212,Waterfalls - Uplands,36,0,2,0.236033359,0.236033359
HS00212,Waterfalls - Uplands,37,0,2,0.277686305,0.513719664
HS00212,Waterfalls - Uplands,38,2,2,0.902480492,1.416200156
HS00212,Waterfalls - Uplands,39,0,2,0.430413773,1.846613929
HS00212,Waterfalls - Uplands,40,0,2,0.138843153,1.985457082
HS00215,Mbare - Magaba,36,1,37,0.319560827,0.319560827
HS00215,Mbare - Magaba,37,4,37,0.650140992,0.969701818
HS00215,Mbare - Magaba,38,23,37,1.785132893,2.754834711
HS00215,Mbare - Magaba,39,8,37,0.716257025,3.471091736
HS00215,Mbare - Magaba,40,1,37,0.242425455,3.713517191
HS00216,Mbare - Shawasha,36,1,11,0.319560827,0.319560827
HS00216,Mbare - Shawasha,37,0,11,0.650140992,0.969701818
HS00216,Mbare - Shawasha,38,6,11,1.785132893,2.754834711
HS00216,Mbare - Shawasha,39,4,11,0.716257025,3.471091736
HS00216,Mbare - Shawasha,40,0,11,0.242425455,3.713517191
HS00217,Mbare - State Infrastructure,36,1,4,0.319560827,0.319560827
HS00217,Mbare - State Infrastructure,37,0,4,0.650140992,0.969701818
HS00217,Mbare - State Infrastructure,38,2,4,1.785132893,2.754834711
HS00217,Mbare - State Infrastructure,39,1,4,0.716257025,3.471091736
HS00217,Mbare - State Infrastructure,40,0,4,0.242425455,3.713517191
HS00219,Mbare - Annex,36,0,1,0.319560827,0.319560827
HS00219,Mbare - Annex,37,0,1,0.650140992,0.969701818
HS00219,Mbare - Annex,38,1,1,1.785132893,2.754834711
HS00219,Mbare - Annex,39,0,1,0.716257025,3.471091736
HS00219,Mbare - Annex,40,0,1,0.242425455,3.713517191
HS00220,Mbare - Tagarika,36,3,14,0.319560827,0.319560827
HS00220,Mbare - Tagarika,37,1,14,0.650140992,0.969701818
HS00220,Mbare - Tagarika,38,7,14,1.785132893,2.754834711
HS00220,Mbare - Tagarika,39,3,14,0.716257025,3.471091736
HS00220,Mbare - Tagarika,40,0,14,0.242425455,3.713517191
HS00221,Mbare - Matapi,36,4,17,0.319560827,0.319560827
HS00221,Mbare - Matapi,37,3,17,0.650140992,0.969701818
HS00221,Mbare - Matapi,38,6,17,1.785132893,2.754834711
HS00221,Mbare - Matapi,39,3,17,0.716257025,3.471091736
HS00221,Mbare - Matapi,40,1,17,0.242425455,3.713517191
HS00222,Mbare - Mbare Flats,36,0,12,0.319560827,0.319560827
HS00222,Mbare - Mbare Flats,37,0,12,0.650140992,0.969701818
HS00222,Mbare - Mbare Flats,38,5,12,1.785132893,2.754834711
HS00222,Mbare - Mbare Flats,39,5,12,0.716257025,3.471091736
HS00222,Mbare - Mbare Flats,40,2,12,0.242425455,3.713517191
HS00225,Mbare - National,36,13,182,0.319560827,0.319560827
HS00225,Mbare - National,37,40,182,0.650140992,0.969701818
HS00225,Mbare - National,38,85,182,1.785132893,2.754834711
HS00225,Mbare - National,39,32,182,0.716257025,3.471091736
HS00225,Mbare - National,40,12,182,0.242425455,3.713517191
HS00226,Hatcliffe - North,36,0,4,0,0
HS00226,Hatcliffe - North,37,0,4,0.097914981,0.097914981
HS00226,Hatcliffe - North,38,1,4,0.176246966,0.274161948
HS00226,Hatcliffe - North,39,2,4,0.15666397,0.430825918
HS00226,Hatcliffe - North,40,1,4,0.039165993,0.46999191
HS00228,Mbare - Matererini,36,2,14,0.319560827,0.319560827
HS00228,Mbare - Matererini,37,3,14,0.650140992,0.969701818
HS00228,Mbare - Matererini,38,4,14,1.785132893,2.754834711
HS00228,Mbare - Matererini,39,4,14,0.716257025,3.471091736
HS00228,Mbare - Matererini,40,1,14,0.242425455,3.713517191
HS00230,Mbare - Koefman,36,0,3,0.319560827,0.319560827
HS00230,Mbare - Koefman,37,2,3,0.650140992,0.969701818
HS00230,Mbare - Koefman,38,1,3,1.785132893,2.754834711
HS00230,Mbare - Koefman,39,0,3,0.716257025,3.471091736
HS00230,Mbare - Koefman,40,0,3,0.242425455,3.713517191
HS00232,Mbare - New Lines,36,2,7,0.319560827,0.319560827
HS00232,Mbare - New Lines,37,2,7,0.650140992,0.969701818
HS00232,Mbare - New Lines,38,1,7,1.785132893,2.754834711
HS00232,Mbare - New Lines,39,2,7,0.716257025,3.471091736
HS00232,Mbare - New Lines,40,0,7,0.242425455,3.713517191
HS00233,Mbare - Jo'burg lines,36,0,14,0.319560827,0.319560827
HS00233,Mbare - Jo'burg lines,37,1,14,0.650140992,0.969701818
HS00233,Mbare - Jo'burg lines,38,7,14,1.785132893,2.754834711
HS00233,Mbare - Jo'burg lines,39,2,14,0.716257025,3.471091736
HS00233,Mbare - Jo'burg lines,40,4,14,0.242425455,3.713517191
HS00235,Epworth - Muguta,36,0,5,0,0
HS00235,Epworth - Muguta,37,3,5,0,0
HS00235,Epworth - Muguta,38,2,5,0,0
HS00235,Epworth - Muguta,39,0,5,0,0
HS00235,Epworth - Muguta,40,0,5,0,0
HS00236,Epworth - Makomo,36,0,2,0,0
HS00236,Epworth - Makomo,37,1,2,0,0
HS00236,Epworth - Makomo,38,1,2,0,0
HS00236,Epworth - Makomo,39,0,2,0,0
HS00236,Epworth - Makomo,40,0,2,0,0
HS00237,Epworth - Makomo Extension,36,0,3,0,0
HS00237,Epworth - Makomo Extension,37,0,3,0,0
HS00237,Epworth - Makomo Extension,38,0,3,0,0
HS00237,Epworth - Makomo Extension,39,2,3,0,0
HS00237,Epworth - Makomo Extension,40,1,3,0,0
HS00238,Epworth - Zinyengere Extension,36,0,10,0,0
HS00238,Epworth - Zinyengere Extension,37,0,10,0,0
HS00238,Epworth - Zinyengere Extension,38,3,10,0,0
HS00238,Epworth - Zinyengere Extension,39,7,10,0,0
HS00238,Epworth - Zinyengere Extension,40,0,10,0,0
HS00239,Epworth - Glenwood,36,0,5,0,0
HS00239,Epworth - Glenwood,37,0,5,0,0
HS00239,Epworth - Glenwood,38,3,5,0,0
HS00239,Epworth - Glenwood,39,2,5,0,0
HS00239,Epworth - Glenwood,40,0,5,0,0
HS00241,Epworth - Chinamano,36,0,1,0,0
HS00241,Epworth - Chinamano,37,0,1,0,0
HS00241,Epworth - Chinamano,38,1,1,0,0
HS00241,Epworth - Chinamano,39,0,1,0,0
HS00241,Epworth - Chinamano,40,0,1,0,0
HS00242,Epworth - Chinamano Extension,36,0,1,0,0
HS00242,Epworth - Chinamano Extension,37,1,1,0,0
HS00242,Epworth - Chinamano Extension,38,0,1,0,0
HS00242,Epworth - Chinamano Extension,39,0,1,0,0
HS00242,Epworth - Chinamano Extension,40,0,1,0,0
HS00243,Epworth - Overspill,36,0,14,0,0
HS00243,Epworth - Overspill,37,1,14,0,0
HS00243,Epworth - Overspill,38,10,14,0,0
HS00243,Epworth - Overspill,39,3,14,0,0
HS00243,Epworth - Overspill,40,0,14,0,0
HS00244,Epworth - Nyikavanhu,36,0,1,0,0
HS00244,Epworth - Nyikavanhu,37,1,1,0,0
HS00244,Epworth - Nyikavanhu,38,0,1,0,0
HS00244,Epworth - Nyikavanhu,39,0,1,0,0
HS00244,Epworth - Nyikavanhu,40,0,1,0,0
HS00246,Epworth - Jacha,36,0,1,0,0
HS00246,Epworth - Jacha,37,1,1,0,0
HS00246,Epworth - Jacha,38,0,1,0,0
HS00246,Epworth - Jacha,39,0,1,0,0
HS00246,Epworth - Jacha,40,0,1,0,0
HS00248,Chitungwiza - Manyame Park,36,0,3,0,0
HS00248,Chitungwiza - Manyame Park,37,1,3,0,0
HS00248,Chitungwiza - Manyame Park,38,1,3,0,0
HS00248,Chitungwiza - Manyame Park,39,1,3,0,0
HS00248,Chitungwiza - Manyame Park,40,0,3,0,0
HS00249,Chitungwiza - Old St Marys,36,0,2,0,0
HS00249,Chitungwiza - Old St Marys,37,0,2,0,0
HS00249,Chitungwiza - Old St Marys,38,1,2,0,0
HS00249,Chitungwiza - Old St Marys,39,1,2,0,0
HS00249,Chitungwiza - Old St Marys,40,0,2,0,0
HS00250,Chitungwiza - Zengeza 1,36,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,37,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,38,1,1,0,0
HS00250,Chitungwiza - Zengeza 1,39,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,40,0,1,0,0
HS00251,Chitungwiza - Zengeza 4,36,0,2,0,0
HS00251,Chitungwiza - Zengeza 4,37,0,2,0,0
HS00251,Chitungwiza - Zengeza 4,38,0,2,0,0
HS00251,Chitungwiza - Zengeza 4,39,0,2,0,0
HS00251,Chitungwiza - Zengeza 4,40,2,2,0,0
HS00297,Chitungwiza - Nyatsime,36,0,2,0,0
HS00297,Chitungwiza - Nyatsime,37,0,2,0,0
HS00297,Chitungwiza - Nyatsime,38,0,2,0,0
HS00297,Chitungwiza - Nyatsime,39,1,2,0,0
HS00297,Chitungwiza - Nyatsime,40,1,2,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,36,0,7,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,37,0,7,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,38,4,7,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,39,1,7,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,40,2,7,0,0
HS00301,Chitungwiza - Unit L and M,36,3,7,0,0
HS00301,Chitungwiza - Unit L and M,37,1,7,0,0
HS00301,Chitungwiza - Unit L and M,38,1,7,0,0
HS00301,Chitungwiza - Unit L and M,39,2,7,0,0
HS00301,Chitungwiza - Unit L and M,40,0,7,0,0
HS00303,Chitungwiza - Unit J,36,0,1,0,0
HS00303,Chitungwiza - Unit J,37,0,1,0,0
HS00303,Chitungwiza - Unit J,38,0,1,0,0
HS00303,Chitungwiza - Unit J,39,0,1,0,0
HS00303,Chitungwiza - Unit J,40,1,1,0,0
HS00307,Chitungwiza - Unit O,36,2,5,0,0
HS00307,Chitungwiza - Unit O,37,0,5,0,0
HS00307,Chitungwiza - Unit O,38,3,5,0,0
HS00307,Chitungwiza - Unit O,39,0,5,0,0
HS00307,Chitungwiza - Unit O,40,0,5,0,0
HS00308,Chitungwiza - Unit M,36,0,3,0,0
HS00308,Chitungwiza - Unit M,37,0,3,0,0
HS00308,Chitungwiza - Unit M,38,1,3,0,0
HS00308,Chitungwiza - Unit M,39,2,3,0,0
HS00308,Chitungwiza - Unit M,40,0,3,0,0
HS00309,Chitungwiza - Unit C,36,0,1,0,0
HS00309,Chitungwiza - Unit C,37,0,1,0,0
HS00309,Chitungwiza - Unit C,38,0,1,0,0
HS00309,Chitungwiza - Unit C,39,1,1,0,0
HS00309,Chitungwiza - Unit C,40,0,1,0,0
