PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00140,Hatfield - Hatfield,39,5,24,0.099521584,0.517512237
HS00140,Hatfield - Hatfield,40,0,24,0,0.517512237
HS00142,Highlands - Highlands,36,0,0,0.042721741,0.042721741
HS00142,Highlands - Highlands,37,1,1,0.042721741,0.085443482
HS00142,Highlands - Highlands,38,4,5,0.299052185,0.384495667
HS00142,Highlands - Highlands,39,1,6,0.042721741,0.427217408
HS00142,Highlands - Highlands,40,0,6,0,0.427217408
HS00143,Hillside,36,0,0,0,0
HS00143,Hillside,37,5,5,0,0
HS00143,Hillside,38,0,5,0,0
HS00143,Hillside,39,0,5,0,0
HS00143,Hillside,40,0,5,0,0
HS00144,Hopely,36,10,10,0,0
HS00144,Hopely,37,14,24,0,0
HS00144,Hopely,38,23,47,0,0
HS00144,Hopely,39,11,58,0,0
HS00144,Hopely,40,0,58,0,0
HS00147,Mabelreign - Sunridge,36,0,0,0.076223991,0.076223991
HS00147,Mabelreign - Sunridge,37,1,1,0.038111995,0.114335986
HS00147,Mabelreign - Sunridge,38,0,1,0.152447982,0.266783968
HS00147,Mabelreign - Sunridge,39,0,1,0.076223991,0.343007959
HS00147,Mabelreign - Sunridge,40,0,1,0,0.343007959
HS00150,Mabelreign - Mabelreign,36,0,0,0.076223991,0.076223991
HS00150,Mabelreign - Mabelreign,37,2,2,0.038111995,0.114335986
HS00150,Mabelreign - Mabelreign,38,7,9,0.152447982,0.266783968
HS00150,Mabelreign - Mabelreign,39,3,12,0.076223991,0.343007959
HS00150,Mabelreign - Mabelreign,40,0,12,0,0.343007959
HS00152,Mabelreign - Strathaven,36,1,1,0.076223991,0.076223991
HS00152,Mabelreign - Strathaven,37,0,1,0.038111995,0.114335986
HS00152,Mabelreign - Strathaven,38,0,1,0.152447982,0.266783968
HS00152,Mabelreign - Strathaven,39,0,1,0.076223991,0.343007959
HS00152,Mabelreign - Strathaven,40,0,1,0,0.343007959
HS00155,Mabelreign - Greencroft,36,0,0,0.076223991,0.076223991
HS00155,Mabelreign - Greencroft,37,0,0,0.038111995,0.114335986
HS00155,Mabelreign - Greencroft,38,0,0,0.152447982,0.266783968
HS00155,Mabelreign - Greencroft,39,1,1,0.076223991,0.343007959
HS00155,Mabelreign - Greencroft,40,0,1,0,0.343007959
HS00157,Mabvuku - New Mabvuku,36,1,1,0.080406699,0.080406699
HS00157,Mabvuku - New Mabvuku,37,0,1,0.020101675,0.100508374
HS00157,Mabvuku - New Mabvuku,38,2,3,0.160813398,0.261321772
HS00157,Mabvuku - New Mabvuku,39,0,3,0.020101675,0.281423447
HS00157,Mabvuku - New Mabvuku,40,0,3,0,0.281423447
HS00158,Mabvuku - Old Mabvuku,36,0,0,0.080406699,0.080406699
HS00158,Mabvuku - Old Mabvuku,37,0,0,0.020101675,0.100508374
HS00158,Mabvuku - Old Mabvuku,38,2,2,0.160813398,0.261321772
HS00158,Mabvuku - Old Mabvuku,39,1,3,0.020101675,0.281423447
HS00158,Mabvuku - Old Mabvuku,40,0,3,0,0.281423447
HS00159,Mabvuku,36,3,3,0.080406699,0.080406699
HS00159,Mabvuku,37,1,4,0.020101675,0.100508374
HS00159,Mabvuku,38,4,8,0.160813398,0.261321772
HS00159,Mabvuku,39,0,8,0.020101675,0.281423447
HS00159,Mabvuku,40,0,8,0,0.281423447
HS00160,Mandara,36,0,0,0,0
HS00160,Mandara,37,0,0,0,0
HS00160,Mandara,38,2,2,0,0
HS00160,Mandara,39,0,2,0,0
HS00160,Mandara,40,0,2,0,0
HS00161,Manresa,36,0,0,0,0
HS00161,Manresa,37,0,0,0,0
HS00161,Manresa,38,1,1,0,0
HS00161,Manresa,39,0,1,0,0
HS00161,Manresa,40,0,1,0,0
HS00162,Marlborough - Avonlea,36,0,0,0.015890399,0.015890399
HS00162,Marlborough - Avonlea,37,0,0,0.031780798,0.047671197
HS00162,Marlborough - Avonlea,38,1,1,0.222465585,0.270136782
HS00162,Marlborough - Avonlea,39,0,1,0.111232792,0.381369574
HS00162,Marlborough - Avonlea,40,0,1,0,0.381369574
HS00163,Marlborough - New Marlborough,36,0,0,0.015890399,0.015890399
HS00163,Marlborough - New Marlborough,37,0,0,0.031780798,0.047671197
HS00163,Marlborough - New Marlborough,38,0,0,0.222465585,0.270136782
HS00163,Marlborough - New Marlborough,39,2,2,0.111232792,0.381369574
HS00163,Marlborough - New Marlborough,40,0,2,0,0.381369574
HS00168,Marlborough - Marlborough,36,1,1,0.015890399,0.015890399
HS00168,Marlborough - Marlborough,37,2,3,0.031780798,0.047671197
HS00168,Marlborough - Marlborough,38,13,16,0.222465585,0.270136782
HS00168,Marlborough - Marlborough,39,4,20,0.111232792,0.381369574
HS00168,Marlborough - Marlborough,40,0,20,0,0.381369574
HS00170,Mbare - Ardbennie,36,1,1,0.319560827,0.319560827
HS00170,Mbare - Ardbennie,37,1,2,0.650140992,0.969701818
HS00170,Mbare - Ardbennie,38,9,11,1.796152232,2.76585405
HS00170,Mbare - Ardbennie,39,3,14,0.650140992,3.415995042
HS00170,Mbare - Ardbennie,40,0,14,0,3.415995042
HS00171,Mount Pleasant - Groombridge,36,0,0,0.033619998,0.033619998
HS00171,Mount Pleasant - Groombridge,37,0,0,0,0.033619998
HS00171,Mount Pleasant - Groombridge,38,1,1,0.168099989,0.201719987
HS00171,Mount Pleasant - Groombridge,39,0,1,0.033619998,0.235339985
HS00171,Mount Pleasant - Groombridge,40,0,1,0,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,36,1,1,0.033619998,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,37,0,1,0,0.033619998
HS00172,Mount Pleasant - Mount Pleasant,38,3,4,0.168099989,0.201719987
HS00172,Mount Pleasant - Mount Pleasant,39,1,5,0.033619998,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,40,0,5,0,0.235339985
HS00173,Mount Pleasant - Vainona,36,0,0,0.033619998,0.033619998
HS00173,Mount Pleasant - Vainona,37,1,1,0,0.033619998
HS00173,Mount Pleasant - Vainona,38,1,2,0.168099989,0.201719987
HS00173,Mount Pleasant - Vainona,39,1,3,0.033619998,0.235339985
HS00173,Mount Pleasant - Vainona,40,0,3,0,0.235339985
HS00178,Msasa - Msasa Park,36,1,1,0,0
HS00178,Msasa - Msasa Park,37,1,2,0,0
HS00178,Msasa - Msasa Park,38,7,9,0,0
HS00178,Msasa - Msasa Park,39,0,9,0,0
HS00178,Msasa - Msasa Park,40,0,9,0,0
HS00182,New Settlement,36,7,7,0,0
HS00182,New Settlement,37,18,25,0,0
HS00182,New Settlement,38,10,35,0,0
HS00182,New Settlement,39,4,39,0,0
HS00182,New Settlement,40,0,39,0,0
HS00184,Queensdale,36,1,1,0,0
HS00184,Queensdale,37,1,2,0,0
HS00184,Queensdale,38,3,5,0,0
HS00184,Queensdale,39,0,5,0,0
HS00184,Queensdale,40,0,5,0,0
HS00185,Rock View,36,1,1,0,0
HS00185,Rock View,37,0,1,0,0
HS00185,Rock View,38,1,2,0,0
HS00185,Rock View,39,0,2,0,0
HS00185,Rock View,40,0,2,0,0
HS00186,St.Martins,36,0,0,0,0
HS00186,St.Martins,37,0,0,0,0
HS00186,St.Martins,38,2,2,0,0
HS00186,St.Martins,39,0,2,0,0
HS00186,St.Martins,40,0,2,0,0
HS00188,Sunningdale - Sunningdale,36,1,1,0.040285427,0.040285427
HS00188,Sunningdale - Sunningdale,37,5,6,0.201427135,0.241712562
HS00188,Sunningdale - Sunningdale,38,12,18,0.483425124,0.725137686
HS00188,Sunningdale - Sunningdale,39,6,24,0.241712562,0.966850248
HS00188,Sunningdale - Sunningdale,40,0,24,0,0.966850248
HS00190,Tafara - New Tafara,36,0,0,0,0
HS00190,Tafara - New Tafara,37,1,1,0.036776616,0.036776616
HS00190,Tafara - New Tafara,38,7,8,0.404542771,0.441319386
HS00190,Tafara - New Tafara,39,2,10,0.147106462,0.588425849
HS00190,Tafara - New Tafara,40,0,10,0,0.588425849
HS00191,Tafara - Old Tafara,36,0,0,0,0
HS00191,Tafara - Old Tafara,37,0,0,0.036776616,0.036776616
HS00191,Tafara - Old Tafara,38,3,3,0.404542771,0.441319386
HS00191,Tafara - Old Tafara,39,1,4,0.147106462,0.588425849
HS00191,Tafara - Old Tafara,40,0,4,0,0.588425849
HS00193,Tynwald - Tynwald,36,0,0,0,0
HS00193,Tynwald - Tynwald,37,5,5,0,0
HS00193,Tynwald - Tynwald,38,7,12,0,0
HS00193,Tynwald - Tynwald,39,5,17,0,0
HS00193,Tynwald - Tynwald,40,0,17,0,0
HS00194,Tynwald - South,36,2,2,0,0
HS00194,Tynwald - South,37,2,4,0,0
HS00194,Tynwald - South,38,2,6,0,0
HS00194,Tynwald - South,39,0,6,0,0
HS00194,Tynwald - South,40,0,6,0,0
HS00195,Tynwald - North,36,0,0,0,0
HS00195,Tynwald - North,37,1,1,0,0
HS00195,Tynwald - North,38,4,5,0,0
HS00195,Tynwald - North,39,0,5,0,0
HS00195,Tynwald - North,40,0,5,0,0
HS00198,Waterfalls - Prospect,36,0,0,0.305454936,0.305454936
HS00198,Waterfalls - Prospect,37,0,0,0.388760827,0.694215763
HS00198,Waterfalls - Prospect,38,3,3,1.041323644,1.735539407
HS00198,Waterfalls - Prospect,39,0,3,0.485951034,2.221490441
HS00198,Waterfalls - Prospect,40,0,3,0,2.221490441
HS00199,Waterfalls - Park Town,36,0,0,0.305454936,0.305454936
HS00199,Waterfalls - Park Town,37,1,1,0.388760827,0.694215763
HS00199,Waterfalls - Park Town,38,4,5,1.041323644,1.735539407
HS00199,Waterfalls - Park Town,39,2,7,0.485951034,2.221490441
HS00199,Waterfalls - Park Town,40,0,7,0,2.221490441
HS00200,Waterfalls - Houghton Park,36,1,1,0.305454936,0.305454936
HS00200,Waterfalls - Houghton Park,37,1,2,0.388760827,0.694215763
HS00200,Waterfalls - Houghton Park,38,4,6,1.041323644,1.735539407
HS00200,Waterfalls - Houghton Park,39,4,10,0.485951034,2.221490441
HS00200,Waterfalls - Houghton Park,40,0,10,0,2.221490441
HS00201,Waterfalls - Retreat,36,1,1,0.305454936,0.305454936
HS00201,Waterfalls - Retreat,37,6,7,0.388760827,0.694215763
HS00201,Waterfalls - Retreat,38,17,24,1.041323644,1.735539407
HS00201,Waterfalls - Retreat,39,5,29,0.485951034,2.221490441
HS00201,Waterfalls - Retreat,40,0,29,0,2.221490441
HS00203,Waterfalls - Mainway Meadows,36,3,3,0.305454936,0.305454936
HS00203,Waterfalls - Mainway Meadows,37,1,4,0.388760827,0.694215763
HS00203,Waterfalls - Mainway Meadows,38,11,15,1.041323644,1.735539407
HS00203,Waterfalls - Mainway Meadows,39,2,17,0.485951034,2.221490441
HS00203,Waterfalls - Mainway Meadows,40,0,17,0,2.221490441
HS00205,Westgate,36,0,0,0,0
HS00205,Westgate,37,1,1,0,0
HS00205,Westgate,38,3,4,0,0
HS00205,Westgate,39,2,6,0,0
HS00205,Westgate,40,0,6,0,0
HS00206,Westlea,36,2,2,0,0
HS00206,Westlea,37,3,5,0,0
HS00206,Westlea,38,5,10,0,0
HS00206,Westlea,39,2,12,0,0
HS00206,Westlea,40,0,12,0,0
HS00207,Southlea Park,36,5,5,0,0
HS00207,Southlea Park,37,6,11,0,0
HS00207,Southlea Park,38,25,36,0,0
HS00207,Southlea Park,39,7,43,0,0
HS00207,Southlea Park,40,0,43,0,0
HS00211,Southlands,36,5,5,0,0
HS00211,Southlands,37,3,8,0,0
HS00211,Southlands,38,9,17,0,0
HS00211,Southlands,39,0,17,0,0
HS00211,Southlands,40,0,17,0,0
HS00212,Waterfalls - Uplands,36,0,0,0.305454936,0.305454936
HS00212,Waterfalls - Uplands,37,0,0,0.388760827,0.694215763
HS00212,Waterfalls - Uplands,38,2,2,1.041323644,1.735539407
HS00212,Waterfalls - Uplands,39,0,2,0.485951034,2.221490441
HS00212,Waterfalls - Uplands,40,0,2,0,2.221490441
HS00215,Mbare - Magaba,36,1,1,0.319560827,0.319560827
HS00215,Mbare - Magaba,37,3,4,0.650140992,0.969701818
HS00215,Mbare - Magaba,38,23,27,1.796152232,2.76585405
HS00215,Mbare - Magaba,39,6,33,0.650140992,3.415995042
HS00215,Mbare - Magaba,40,0,33,0,3.415995042
HS00216,Mbare - Shawasha,36,1,1,0.319560827,0.319560827
HS00216,Mbare - Shawasha,37,0,1,0.650140992,0.969701818
HS00216,Mbare - Shawasha,38,6,7,1.796152232,2.76585405
HS00216,Mbare - Shawasha,39,4,11,0.650140992,3.415995042
HS00216,Mbare - Shawasha,40,0,11,0,3.415995042
HS00217,Mbare - State Infrastructure,36,1,1,0.319560827,0.319560827
HS00217,Mbare - State Infrastructure,37,0,1,0.650140992,0.969701818
HS00217,Mbare - State Infrastructure,38,2,3,1.796152232,2.76585405
HS00217,Mbare - State Infrastructure,39,1,4,0.650140992,3.415995042
HS00217,Mbare - State Infrastructure,40,0,4,0,3.415995042
HS00219,Mbare - Annex,36,0,0,0.319560827,0.319560827
HS00219,Mbare - Annex,37,0,0,0.650140992,0.969701818
HS00219,Mbare - Annex,38,1,1,1.796152232,2.76585405
HS00219,Mbare - Annex,39,0,1,0.650140992,3.415995042
HS00219,Mbare - Annex,40,0,1,0,3.415995042
HS00220,Mbare - Tagarika,36,3,3,0.319560827,0.319560827
HS00220,Mbare - Tagarika,37,1,4,0.650140992,0.969701818
HS00220,Mbare - Tagarika,38,7,11,1.796152232,2.76585405
HS00220,Mbare - Tagarika,39,3,14,0.650140992,3.415995042
HS00220,Mbare - Tagarika,40,0,14,0,3.415995042
HS00221,Mbare - Matapi,36,4,4,0.319560827,0.319560827
HS00221,Mbare - Matapi,37,3,7,0.650140992,0.969701818
HS00221,Mbare - Matapi,38,7,14,1.796152232,2.76585405
HS00221,Mbare - Matapi,39,3,17,0.650140992,3.415995042
HS00221,Mbare - Matapi,40,0,17,0,3.415995042
HS00222,Mbare - Mbare Flats,36,0,0,0.319560827,0.319560827
HS00222,Mbare - Mbare Flats,37,0,0,0.650140992,0.969701818
HS00222,Mbare - Mbare Flats,38,6,6,1.796152232,2.76585405
HS00222,Mbare - Mbare Flats,39,5,11,0.650140992,3.415995042
HS00222,Mbare - Mbare Flats,40,0,11,0,3.415995042
HS00225,Mbare - National,36,11,11,0.319560827,0.319560827
HS00225,Mbare - National,37,41,52,0.650140992,0.969701818
HS00225,Mbare - National,38,86,138,1.796152232,2.76585405
HS00225,Mbare - National,39,29,167,0.650140992,3.415995042
HS00225,Mbare - National,40,0,167,0,3.415995042
HS00226,Hatcliffe - North,36,0,0,0,0
HS00226,Hatcliffe - North,37,0,0,0.097914981,0.097914981
HS00226,Hatcliffe - North,38,1,1,0.176246966,0.274161948
HS00226,Hatcliffe - North,39,2,3,0.137080974,0.411242921
HS00226,Hatcliffe - North,40,0,3,0,0.411242921
HS00228,Mbare - Matererini,36,2,2,0.319560827,0.319560827
HS00228,Mbare - Matererini,37,3,5,0.650140992,0.969701818
HS00228,Mbare - Matererini,38,4,9,1.796152232,2.76585405
HS00228,Mbare - Matererini,39,3,12,0.650140992,3.415995042
HS00228,Mbare - Matererini,40,0,12,0,3.415995042
HS00230,Mbare - Koefman,36,0,0,0.319560827,0.319560827
HS00230,Mbare - Koefman,37,1,1,0.650140992,0.969701818
HS00230,Mbare - Koefman,38,0,1,1.796152232,2.76585405
HS00230,Mbare - Koefman,39,0,1,0.650140992,3.415995042
HS00230,Mbare - Koefman,40,0,1,0,3.415995042
HS00232,Mbare - New Lines,36,1,1,0.319560827,0.319560827
HS00232,Mbare - New Lines,37,2,3,0.650140992,0.969701818
HS00232,Mbare - New Lines,38,1,4,1.796152232,2.76585405
HS00232,Mbare - New Lines,39,2,6,0.650140992,3.415995042
HS00232,Mbare - New Lines,40,0,6,0,3.415995042
HS00233,Mbare - Jo'burg lines,36,0,0,0.319560827,0.319560827
HS00233,Mbare - Jo'burg lines,37,1,1,0.650140992,0.969701818
HS00233,Mbare - Jo'burg lines,38,7,8,1.796152232,2.76585405
HS00233,Mbare - Jo'burg lines,39,2,10,0.650140992,3.415995042
HS00233,Mbare - Jo'burg lines,40,0,10,0,3.415995042
HS00235,Epworth - Muguta,36,1,1,0,0
HS00235,Epworth - Muguta,37,3,4,0,0
HS00235,Epworth - Muguta,38,2,6,0,0
HS00235,Epworth - Muguta,39,0,6,0,0
HS00235,Epworth - Muguta,40,0,6,0,0
HS00236,Epworth - Makomo,36,0,0,0,0
HS00236,Epworth - Makomo,37,1,1,0,0
HS00236,Epworth - Makomo,38,1,2,0,0
HS00236,Epworth - Makomo,39,0,2,0,0
HS00236,Epworth - Makomo,40,0,2,0,0
HS00238,Epworth - Zinyengere Extension,36,0,0,0,0
HS00238,Epworth - Zinyengere Extension,37,0,0,0,0
HS00238,Epworth - Zinyengere Extension,38,3,3,0,0
HS00238,Epworth - Zinyengere Extension,39,7,10,0,0
HS00238,Epworth - Zinyengere Extension,40,0,10,0,0
HS00239,Epworth - Glenwood,36,0,0,0,0
HS00239,Epworth - Glenwood,37,0,0,0,0
HS00239,Epworth - Glenwood,38,3,3,0,0
HS00239,Epworth - Glenwood,39,2,5,0,0
HS00239,Epworth - Glenwood,40,0,5,0,0
HS00241,Epworth - Chinamano,36,0,0,0,0
HS00241,Epworth - Chinamano,37,0,0,0,0
HS00241,Epworth - Chinamano,38,1,1,0,0
HS00241,Epworth - Chinamano,39,0,1,0,0
HS00241,Epworth - Chinamano,40,0,1,0,0
HS00242,Epworth - Chinamano Extension,36,0,0,0,0
HS00242,Epworth - Chinamano Extension,37,1,1,0,0
HS00242,Epworth - Chinamano Extension,38,0,1,0,0
HS00242,Epworth - Chinamano Extension,39,0,1,0,0
HS00242,Epworth - Chinamano Extension,40,0,1,0,0
HS00243,Epworth - Overspill,36,0,0,0,0
HS00243,Epworth - Overspill,37,1,1,0,0
HS00243,Epworth - Overspill,38,10,11,0,0
HS00243,Epworth - Overspill,39,3,14,0,0
HS00243,Epworth - Overspill,40,0,14,0,0
HS00244,Epworth - Nyikavanhu,36,0,0,0,0
HS00244,Epworth - Nyikavanhu,37,1,1,0,0
HS00244,Epworth - Nyikavanhu,38,0,1,0,0
HS00244,Epworth - Nyikavanhu,39,0,1,0,0
HS00244,Epworth - Nyikavanhu,40,0,1,0,0
HS00246,Epworth - Jacha,36,0,0,0,0
HS00246,Epworth - Jacha,37,1,1,0,0
HS00246,Epworth - Jacha,38,0,1,0,0
HS00246,Epworth - Jacha,39,0,1,0,0
HS00246,Epworth - Jacha,40,0,1,0,0
HS00248,Chitungwiza - Manyame Park,36,0,0,0,0
HS00248,Chitungwiza - Manyame Park,37,1,1,0,0
HS00248,Chitungwiza - Manyame Park,38,1,2,0,0
HS00248,Chitungwiza - Manyame Park,39,1,3,0,0
HS00248,Chitungwiza - Manyame Park,40,0,3,0,0
HS00249,Chitungwiza - Old St Marys,36,0,0,0,0
HS00249,Chitungwiza - Old St Marys,37,0,0,0,0
HS00249,Chitungwiza - Old St Marys,38,1,1,0,0
HS00249,Chitungwiza - Old St Marys,39,1,2,0,0
HS00249,Chitungwiza - Old St Marys,40,0,2,0,0
HS00250,Chitungwiza - Zengeza 1,36,0,0,0,0
HS00250,Chitungwiza - Zengeza 1,37,0,0,0,0
HS00250,Chitungwiza - Zengeza 1,38,1,1,0,0
HS00250,Chitungwiza - Zengeza 1,39,0,1,0,0
HS00250,Chitungwiza - Zengeza 1,40,0,1,0,0
HS00297,Chitungwiza - Nyatsime,36,0,0,0,0
HS00297,Chitungwiza - Nyatsime,37,0,0,0,0
HS00297,Chitungwiza - Nyatsime,38,0,0,0,0
HS00297,Chitungwiza - Nyatsime,39,1,1,0,0
HS00297,Chitungwiza - Nyatsime,40,0,1,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,36,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,37,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,38,4,4,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,39,1,5,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,40,0,5,0,0
HS00301,Chitungwiza - Unit L and M,36,3,3,0,0
HS00301,Chitungwiza - Unit L and M,37,1,4,0,0
HS00301,Chitungwiza - Unit L and M,38,1,5,0,0
HS00301,Chitungwiza - Unit L and M,39,1,6,0,0
HS00301,Chitungwiza - Unit L and M,40,0,6,0,0
HS00307,Chitungwiza - Unit O,36,2,2,0,0
HS00307,Chitungwiza - Unit O,37,0,2,0,0
HS00307,Chitungwiza - Unit O,38,3,5,0,0
HS00307,Chitungwiza - Unit O,39,0,5,0,0
HS00307,Chitungwiza - Unit O,40,0,5,0,0
HS00308,Chitungwiza - Unit M,36,0,0,0,0
HS00308,Chitungwiza - Unit M,37,0,0,0,0
HS00308,Chitungwiza - Unit M,38,1,1,0,0
HS00308,Chitungwiza - Unit M,39,1,2,0,0
HS00308,Chitungwiza - Unit M,40,0,2,0,0
