PCODE,SUBURB,WEEK,CASES,CUMU_CASES,IR_1000,CumuIR_1000
HS00212,Waterfalls - Uplands,38,2,2,1.041323644,1.735539407
HS00144,Hopely,38,22,47,0,0
HS00215,Mbare - Magaba,38,23,27,1.774113554,2.743815373
HS00216,Mbare - Shawasha,38,5,6,1.774113554,2.743815373
HS00217,Mbare - State Infrastructure,38,2,3,1.774113554,2.743815373
HS00219,Mbare - Annex,38,1,1,1.774113554,2.743815373
HS00220,Mbare - Tagarika,38,7,11,1.774113554,2.743815373
HS00221,Mbare - Matapi,38,6,13,1.774113554,2.743815373
HS00222,Mbare - Mbare Flats,38,6,6,1.774113554,2.743815373
HS00233,Mbare - Jo'burg lines,38,7,8,1.774113554,2.743815373
HS00232,Mbare - New Lines,38,1,4,1.774113554,2.743815373
HS00228,Mbare - Matererini,38,4,9,1.774113554,2.743815373
HS00235,Epworth - Muguta,38,2,5,0,0
HS00236,Epworth - Makomo,38,1,2,0,0
HS00238,Epworth - Zinyengere Extension,38,3,3,0,0
HS00239,Epworth - Glenwood,38,3,3,0,0
HS00241,Epworth - Chinamano,38,1,1,0,0
HS00242,Epworth - Chinamano Extension,38,0,1,0,0
HS00243,Epworth - Overspill,38,10,11,0,0
HS00244,Epworth - Nyikavanhu,38,0,1,0,0
HS00246,Epworth - Jacha,38,0,1,0,0
HS00248,Chitungwiza - Manyame Park,38,2,3,0,0
HS00249,Chitungwiza - Old St Marys,38,1,1,0,0
HS00250,Chitungwiza - Zengeza 1,38,1,1,0,0
HS00297,Chitungwiza - Nyatsime,38,0,0,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,38,4,4,0,0
HS00301,Chitungwiza - Unit L and M,38,1,5,0,0
HS00307,Chitungwiza - Unit O,38,2,4,0,0
HS00308,Chitungwiza - Unit M,38,1,1,0,0
HS00064,Lochinvar,39,0,3,0,0
HS00055,Southerton - Residential,39,1,10,0.029097597,0.290975975
HS00009,Glen Norah - A,39,8,157,0.157991213,2.892454513
HS00010,Glen Norah - C Extention,39,0,1,0.157991213,2.892454513
HS00011,Glen Norah - C,39,2,30,0.157991213,2.892454513
HS00014,Glen View - 1,39,37,725,0.898179386,27.36713538
HS00015,Glen View - 8,39,21,877,0.898179386,27.36713538
HS00016,Glen View - 7 ext.,39,1,11,0.898179386,27.36713538
HS00017,Glen View - 7,39,9,198,0.898179386,27.36713538
HS00018,Glen View - 2,39,4,163,0.898179386,27.36713538
HS00019,Glen View - 3,39,37,1319,0.898179386,27.36713538
HS00020,Glen View - 4,39,3,82,0.898179386,27.36713538
HS00001,Budiriro - 5B ext.,39,0,15,0.300297161,12.13639992
HS00002,Budiriro - 1,39,22,786,0.300297161,12.13639992
HS00003,Budiriro - 3,39,6,216,0.300297161,12.13639992
HS00004,Budiriro - 2,39,2,166,0.300297161,12.13639992
HS00005,Budiriro - 4,39,1,93,0.300297161,12.13639992
HS00006,Budiriro - 5A,39,5,65,0.300297161,12.13639992
HS00007,Budiriro - 5B,39,5,266,0.300297161,12.13639992
HS00065,Mufakose - Mufakose,39,6,42,0.112073125,0.800522324
HS00052,Mufakose - New Marimba Park,39,1,1,0.112073125,0.800522324
HS00053,Mufakose - Marimba,39,0,7,0.112073125,0.800522324
HS00062,Willowvale,39,2,9,0,0
HS00061,Ushewokunze,39,5,27,0,0
HS00056,Warren Park - D,39,0,12,0.067085566,0.644021431
HS00123,Glen Lorne - Glen Lorne,39,0,1,0,0
HS00042,Kuwadzana - Ext. (phase 4),39,3,22,0.093734172,0.645111656
HS00043,Kuwadzana - 7,39,0,4,0.093734172,0.645111656
HS00044,Kuwadzana - 5,39,4,13,0.093734172,0.645111656
HS00045,Kuwadzana - 6,39,0,4,0.093734172,0.645111656
HS00046,Kuwadzana - 2,39,1,6,0.093734172,0.645111656
HS00047,Kuwadzana - 3,39,3,16,0.093734172,0.645111656
HS00048,Kuwadzana - 4,39,0,4,0.093734172,0.645111656
HS00049,Kuwadzana - 1,39,1,9,0.093734172,0.645111656
HS00050,Kuwadzana - Crowborough North,39,1,13,0.093734172,0.645111656
HS00021,Highfield - Old Highfield,39,0,5,0.092863637,0.854345459
HS00022,Highfield - Western Triangle,39,2,22,0.092863637,0.854345459
HS00023,Highfield - Zororo,39,0,2,0.092863637,0.854345459
HS00024,Highfield - Engineering,39,0,6,0.092863637,0.854345459
HS00025,Highfield - Lusaka,39,2,5,0.092863637,0.854345459
HS00026,Highfield - Paradise,39,0,3,0.092863637,0.854345459
HS00027,Highfield - Egypt,39,2,12,0.092863637,0.854345459
HS00028,Highfield - Jerusalem,39,0,3,0.092863637,0.854345459
HS00029,Highfield - New Canaan,39,1,8,0.092863637,0.854345459
HS00031,Highfield - Machipisa Shopping Centre,39,0,4,0.092863637,0.854345459
HS00032,Highfield - Old Canaan,39,0,3,0.092863637,0.854345459
HS00034,Kambuzuma - Rugare,39,2,6,0.422422921,1.344072931
HS00035,Kambuzuma - Westwood,39,0,1,0.422422921,1.344072931
HS00079,Aspindale Park - Residential,39,1,4,0,0
HS00036,Kambuzuma - 5,39,0,3,0.422422921,1.344072931
HS00037,Kambuzuma - 6,39,3,9,0.422422921,1.344072931
HS00038,Kambuzuma - 4,39,0,3,0.422422921,1.344072931
HS00039,Kambuzuma - 3,39,0,1,0.422422921,1.344072931
HS00041,Kambuzuma - 2,39,3,5,0.422422921,1.344072931
HS00057,Warren Park - 1,39,4,22,0.067085566,0.644021431
HS00058,Warren Park - Cold Comfort,39,0,7,0.067085566,0.644021431
HS00012,Hopely - Kumbudzi,39,0,1,0,0
HS00013,Glen Norah - B,39,3,29,0.157991213,2.892454513
HS00128,Graniteside,39,0,1,0,0
HS00076,Arcadia,39,1,3,0,0
HS00103,Braeside,39,1,5,0,0
HS00143,Hillside,39,0,5,0,0
HS00188,Sunningdale - Sunningdale,39,3,21,0.120856281,0.845993967
HS00186,St.Martins,39,0,2,0,0
HS00198,Waterfalls - Prospect,39,0,3,0.26380199,1.999341397
HS00109,Cranborne Park,39,0,9,0,0
HS00184,Queensdale,39,0,5,0,0
HS00105,Chadcombe,39,0,2,0,0
HS00178,Msasa - Msasa Park,39,1,10,0,0
HS00140,Hatfield - Hatfield,39,3,22,0.05971295,0.477703604
HS00085,Belvedere - Belvedere South,39,0,1,0.121191672,0.605958361
HS00182,New Settlement,39,3,37,0,0
HS00160,Mandara,39,0,2,0,0
HS00119,Eastlea,39,1,6,0,0
HS00132,Greendale - Greengrove,39,3,3,0.129425721,0.240362053
HS00135,Greendale - Rhodesville,39,1,2,0.129425721,0.240362053
HS00225,Mbare - National,39,15,157,0.308541488,3.05235686
HS00170,Mbare - Ardbennie,39,3,14,0.308541488,3.05235686
HS00207,Southlea Park,39,3,38,0,0
HS00199,Waterfalls - Park Town,39,0,5,0.26380199,1.999341397
HS00200,Waterfalls - Houghton Park,39,3,9,0.26380199,1.999341397
HS00201,Waterfalls - Retreat,39,2,26,0.26380199,1.999341397
HS00067,City Centre,39,2,12,0.030472071,0.121888284
HS00066,Avenues,39,0,5,0,0.137124319
HS00142,Highlands - Highlands,39,0,5,0,0.384495667
HS00093,Borrowdale - Borrowdale,39,1,10,0.054162761,0.460383467
HS00185,Rock View,39,0,2,0,0
HS00190,Tafara - New Tafara,39,0,8,0.036776616,0.441319386
HS00157,Mabvuku - New Mabvuku,39,0,3,0.020101675,0.301525122
HS00158,Mabvuku - Old Mabvuku,39,1,3,0.020101675,0.301525122
HS00159,Mabvuku,39,0,8,0.020101675,0.301525122
HS00121,Eyecourt,39,0,2,0,0
HS00203,Waterfalls - Mainway Meadows,39,2,17,0.26380199,1.999341397
HS00191,Tafara - Old Tafara,39,0,3,0.036776616,0.441319386
HS00161,Manresa,39,0,1,0,0
HS00106,Chikurubi,39,0,4,0,0
HS00124,Glen Lorne - Glenwood,39,1,1,0,0
HS00193,Tynwald - Tynwald,39,1,13,0,0
HS00194,Tynwald - South,39,0,6,0,0
HS00113,Dzivaresekwa - Kuwadzana Phase 3,39,0,2,0.076303682,0.445104812
HS00122,Glaudina,39,0,2,0,0
HS00118,Dzivaresekwa Ext.,39,3,14,0,0
HS00114,Dzivaresekwa - 4,39,1,3,0.076303682,0.445104812
HS00115,Dzivaresekwa - 3,39,0,5,0.076303682,0.445104812
HS00116,Dzivaresekwa - 1,39,1,2,0.076303682,0.445104812
HS00117,Dzivaresekwa - 2,39,1,8,0.076303682,0.445104812
HS00171,Mount Pleasant - Groombridge,39,0,1,0.033619998,0.235339985
HS00172,Mount Pleasant - Mount Pleasant,39,0,4,0.033619998,0.235339985
HS00173,Mount Pleasant - Vainona,39,0,2,0.033619998,0.235339985
HS00136,Gunhill,39,0,1,0,0
HS00206,Westlea,39,2,12,0,0
HS00087,Belvedere - North,39,1,2,0.121191672,0.605958361
HS00080,Avondale - Milton Park,39,0,2,0,0.120927602
HS00081,Avondale - Avondale,39,0,2,0,0.120927602
HS00083,Avondale - Kensington,39,0,1,0,0.120927602
HS00147,Mabelreign - Sunridge,39,0,1,0.019055998,0.304895964
HS00150,Mabelreign - Mabelreign,39,1,10,0.019055998,0.304895964
HS00152,Mabelreign - Strathaven,39,0,1,0.019055998,0.304895964
HS00155,Mabelreign - Greencroft,39,1,1,0.019055998,0.304895964
HS00162,Marlborough - Avonlea,39,0,1,0.063561596,0.333698377
HS00195,Tynwald - North,39,0,5,0,0
HS00127,Good Hope,39,3,5,0,0
HS00205,Westgate,39,1,5,0,0
HS00090,Bluff Hill,39,1,4,0,0
HS00138,Hatcliffe - 1,39,1,6,0.078331985,0.352493933
HS00139,Hatcliffe - 2 (Ext.),39,3,5,0.078331985,0.352493933
HS00168,Marlborough - Marlborough,39,3,19,0.063561596,0.333698377
HS00078,Ashdown Park,39,0,2,0,0
HS00101,Borrowdale - Brook,39,0,2,0.054162761,0.460383467
HS00104,Caledonia,39,0,19,0,0
HS00211,Southlands,39,0,17,0,0
HS00212,Waterfalls - Uplands,39,0,2,0.26380199,1.999341397
HS00144,Hopely,39,6,53,0,0
HS00215,Mbare - Magaba,39,4,31,0.308541488,3.05235686
HS00216,Mbare - Shawasha,39,3,9,0.308541488,3.05235686
HS00217,Mbare - State Infrastructure,39,1,4,0.308541488,3.05235686
HS00219,Mbare - Annex,39,0,1,0.308541488,3.05235686
HS00220,Mbare - Tagarika,39,0,11,0.308541488,3.05235686
HS00221,Mbare - Matapi,39,0,13,0.308541488,3.05235686
HS00222,Mbare - Mbare Flats,39,1,7,0.308541488,3.05235686
HS00233,Mbare - Jo'burg lines,39,0,8,0.308541488,3.05235686
HS00232,Mbare - New Lines,39,0,4,0.308541488,3.05235686
HS00228,Mbare - Matererini,39,2,11,0.308541488,3.05235686
HS00235,Epworth - Muguta,39,0,5,0,0
HS00236,Epworth - Makomo,39,0,2,0,0
HS00238,Epworth - Zinyengere Extension,39,6,9,0,0
HS00239,Epworth - Glenwood,39,1,4,0,0
HS00241,Epworth - Chinamano,39,0,1,0,0
HS00242,Epworth - Chinamano Extension,39,0,1,0,0
HS00243,Epworth - Overspill,39,3,14,0,0
HS00244,Epworth - Nyikavanhu,39,0,1,0,0
HS00246,Epworth - Jacha,39,0,1,0,0
HS00248,Chitungwiza - Manyame Park,39,1,4,0,0
HS00249,Chitungwiza - Old St Marys,39,1,2,0,0
HS00250,Chitungwiza - Zengeza 1,39,0,1,0,0
HS00297,Chitungwiza - Nyatsime,39,1,1,0,0
HS00299,Chitungwiza - Zengeza 3 and 5,39,0,4,0,0
HS00301,Chitungwiza - Unit L and M,39,1,6,0,0
HS00307,Chitungwiza - Unit O,39,0,4,0,0
HS00308,Chitungwiza - Unit M,39,0,1,0,0
